transaction_id,customer_id,transaction_type,transaction_amount,transaction_currency,transaction_date,channel,country,alert_flag,source_system
tran1d5384,cust2384,TRANSFER,4830,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5385,cust2385,TRANSFER,4840,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5386,cust2386,TRANSFER,4850,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5387,cust2387,TRANSFER,4860,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5388,cust2388,TRANSFER,4870,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5389,cust2389,TRANSFER,4880,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5390,cust2390,TRANSFER,4890,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5391,cust2391,TRANSFER,4900,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5392,cust2392,TRANSFER,4910,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5393,cust2393,TRANSFER,4920,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5394,cust2394,TRANSFER,4930,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5395,cust2395,TRANSFER,4940,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5396,cust2396,TRANSFER,4950,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5397,cust2397,TRANSFER,4960,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5398,cust2398,TRANSFER,4970,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5399,cust2399,TRANSFER,4980,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5400,cust2400,TRANSFER,4990,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5401,cust2401,TRANSFER,5000,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5402,cust2402,TRANSFER,5010,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5403,cust2403,TRANSFER,5020,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5404,cust2404,TRANSFER,5030,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5405,cust2405,TRANSFER,5040,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5406,cust2406,TRANSFER,5050,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5407,cust2407,TRANSFER,5060,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5408,cust2408,TRANSFER,5070,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5409,cust2409,TRANSFER,5080,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5410,cust2410,TRANSFER,5090,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5411,cust2411,TRANSFER,5100,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5412,cust2412,TRANSFER,5110,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5413,cust2413,TRANSFER,5120,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5414,cust2414,TRANSFER,5130,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5415,cust2415,TRANSFER,5140,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5416,cust2416,TRANSFER,5150,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5417,cust2417,TRANSFER,5160,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5418,cust2418,TRANSFER,5170,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5419,cust2419,TRANSFER,5180,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5420,cust2420,TRANSFER,5190,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5421,cust2421,TRANSFER,5200,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5422,cust2422,TRANSFER,5210,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5423,cust2423,TRANSFER,5220,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5424,cust2424,TRANSFER,5230,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5425,cust2425,TRANSFER,5240,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5426,cust2426,TRANSFER,5250,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5427,cust2427,TRANSFER,5260,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5428,cust2428,TRANSFER,5270,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5429,cust2429,TRANSFER,5280,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5430,cust2430,TRANSFER,5290,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5431,cust2431,TRANSFER,5300,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5432,cust2432,TRANSFER,5310,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5433,cust2433,TRANSFER,5320,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5434,cust2434,TRANSFER,5330,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5435,cust2435,TRANSFER,5340,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5436,cust2436,TRANSFER,5350,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5437,cust2437,TRANSFER,5360,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5438,cust2438,TRANSFER,5370,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5439,cust2439,TRANSFER,5380,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5440,cust2440,TRANSFER,5390,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5441,cust2441,TRANSFER,5400,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5442,cust2442,TRANSFER,5410,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5443,cust2443,TRANSFER,5420,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5444,cust2444,TRANSFER,5430,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5445,cust2445,TRANSFER,5440,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5446,cust2446,TRANSFER,5450,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5447,cust2447,TRANSFER,5460,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5448,cust2448,TRANSFER,5470,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5449,cust2449,TRANSFER,5480,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5450,cust2450,TRANSFER,5490,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5451,cust2451,TRANSFER,5500,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5452,cust2452,TRANSFER,5510,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5453,cust2453,TRANSFER,5520,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5454,cust2454,TRANSFER,5530,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5455,cust2455,TRANSFER,5540,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5456,cust2456,TRANSFER,5550,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5457,cust2457,TRANSFER,5560,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5458,cust2458,TRANSFER,5570,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5459,cust2459,TRANSFER,5580,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5460,cust2460,TRANSFER,5590,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5461,cust2461,TRANSFER,5600,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5462,cust2462,TRANSFER,5610,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5463,cust2463,TRANSFER,5620,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5464,cust2464,TRANSFER,5630,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5465,cust2465,TRANSFER,5640,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5466,cust2466,TRANSFER,5650,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5467,cust2467,TRANSFER,5660,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5468,cust2468,TRANSFER,5670,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5469,cust2469,TRANSFER,5680,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5470,cust2470,TRANSFER,5690,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5471,cust2471,TRANSFER,5700,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5472,cust2472,TRANSFER,5710,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5473,cust2473,TRANSFER,5720,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5474,cust2474,TRANSFER,5730,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5475,cust2475,TRANSFER,5740,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5476,cust2476,TRANSFER,5750,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5477,cust2477,TRANSFER,5760,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5478,cust2478,TRANSFER,5770,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5479,cust2479,TRANSFER,5780,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5480,cust2480,TRANSFER,5790,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5481,cust2481,TRANSFER,5800,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5482,cust2482,TRANSFER,5810,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5483,cust2483,TRANSFER,5820,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5484,cust2484,TRANSFER,5830,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5485,cust2485,TRANSFER,5840,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5486,cust2486,TRANSFER,5850,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5487,cust2487,TRANSFER,5860,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5488,cust2488,TRANSFER,5870,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5489,cust2489,TRANSFER,5880,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5490,cust2490,TRANSFER,5890,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5491,cust2491,TRANSFER,5900,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5492,cust2492,TRANSFER,5910,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5493,cust2493,TRANSFER,5920,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5494,cust2494,TRANSFER,5930,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5495,cust2495,TRANSFER,5940,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5496,cust2496,TRANSFER,5950,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5497,cust2497,TRANSFER,5960,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5498,cust2498,TRANSFER,5970,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5499,cust2499,TRANSFER,5980,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5500,cust2500,TRANSFER,5990,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5501,cust2501,TRANSFER,1000,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5502,cust2502,TRANSFER,1010,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5503,cust2503,TRANSFER,1020,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5504,cust2504,TRANSFER,1030,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5505,cust2505,TRANSFER,1040,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5506,cust2506,TRANSFER,1050,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5507,cust2507,TRANSFER,1060,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5508,cust2508,TRANSFER,1070,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5509,cust2509,TRANSFER,1080,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5510,cust2510,TRANSFER,1090,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5511,cust2511,TRANSFER,1100,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5512,cust2512,TRANSFER,1110,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5513,cust2513,TRANSFER,1120,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5514,cust2514,TRANSFER,1130,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5515,cust2515,TRANSFER,1140,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5516,cust2516,TRANSFER,1150,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5517,cust2517,TRANSFER,1160,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5518,cust2518,TRANSFER,1170,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5519,cust2519,TRANSFER,1180,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5520,cust2520,TRANSFER,1190,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5521,cust2521,TRANSFER,1200,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5522,cust2522,TRANSFER,1210,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5523,cust2523,TRANSFER,1220,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5524,cust2524,TRANSFER,1230,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5525,cust2525,TRANSFER,1240,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5526,cust2526,TRANSFER,1250,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5527,cust2527,TRANSFER,1260,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5528,cust2528,TRANSFER,1270,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5529,cust2529,TRANSFER,1280,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5530,cust2530,TRANSFER,1290,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5531,cust2531,TRANSFER,1300,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5532,cust2532,TRANSFER,1310,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5533,cust2533,TRANSFER,1320,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5534,cust2534,TRANSFER,1330,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5535,cust2535,TRANSFER,1340,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5536,cust2536,TRANSFER,1350,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5537,cust2537,TRANSFER,1360,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5538,cust2538,TRANSFER,1370,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5539,cust2539,TRANSFER,1380,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5540,cust2540,TRANSFER,1390,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5541,cust2541,TRANSFER,1400,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5542,cust2542,TRANSFER,1410,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5543,cust2543,TRANSFER,1420,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5544,cust2544,TRANSFER,1430,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5545,cust2545,TRANSFER,1440,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5546,cust2546,TRANSFER,1450,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5547,cust2547,TRANSFER,1460,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5548,cust2548,TRANSFER,1470,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5549,cust2549,TRANSFER,1480,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5550,cust2550,TRANSFER,1490,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5551,cust2551,TRANSFER,1500,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5552,cust2552,TRANSFER,1510,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5553,cust2553,TRANSFER,1520,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5554,cust2554,TRANSFER,1530,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5555,cust2555,TRANSFER,1540,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5556,cust2556,TRANSFER,1550,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5557,cust2557,TRANSFER,1560,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5558,cust2558,TRANSFER,1570,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5559,cust2559,TRANSFER,1580,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5560,cust2560,TRANSFER,1590,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5561,cust2561,TRANSFER,1600,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5562,cust2562,TRANSFER,1610,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5563,cust2563,TRANSFER,1620,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5564,cust2564,TRANSFER,1630,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5565,cust2565,TRANSFER,1640,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5566,cust2566,TRANSFER,1650,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5567,cust2567,TRANSFER,1660,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5568,cust2568,TRANSFER,1670,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5569,cust2569,TRANSFER,1680,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5570,cust2570,TRANSFER,1690,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5571,cust2571,TRANSFER,1700,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5572,cust2572,TRANSFER,1710,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5573,cust2573,TRANSFER,1720,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5574,cust2574,TRANSFER,1730,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5575,cust2575,TRANSFER,1740,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5576,cust2576,TRANSFER,1750,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5577,cust2577,TRANSFER,1760,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5578,cust2578,TRANSFER,1770,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5579,cust2579,TRANSFER,1780,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5580,cust2580,TRANSFER,1790,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5581,cust2581,TRANSFER,1800,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5582,cust2582,TRANSFER,1810,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5583,cust2583,TRANSFER,1820,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5584,cust2584,TRANSFER,1830,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5585,cust2585,TRANSFER,1840,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5586,cust2586,TRANSFER,1850,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5587,cust2587,TRANSFER,1860,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5588,cust2588,TRANSFER,1870,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5589,cust2589,TRANSFER,1880,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5590,cust2590,TRANSFER,1890,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5591,cust2591,TRANSFER,1900,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5592,cust2592,TRANSFER,1910,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5593,cust2593,TRANSFER,1920,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5594,cust2594,TRANSFER,1930,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5595,cust2595,TRANSFER,1940,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5596,cust2596,TRANSFER,1950,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5597,cust2597,TRANSFER,1960,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5598,cust2598,TRANSFER,1970,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5599,cust2599,TRANSFER,1980,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5600,cust2600,TRANSFER,1990,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5601,cust2601,TRANSFER,2000,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5602,cust2602,TRANSFER,2010,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5603,cust2603,TRANSFER,2020,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5604,cust2604,TRANSFER,2030,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5605,cust2605,TRANSFER,2040,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5606,cust2606,TRANSFER,2050,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5607,cust2607,TRANSFER,2060,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5608,cust2608,TRANSFER,2070,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5609,cust2609,TRANSFER,2080,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5610,cust2610,TRANSFER,2090,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5611,cust2611,TRANSFER,2100,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5612,cust2612,TRANSFER,2110,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5613,cust2613,TRANSFER,2120,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5614,cust2614,TRANSFER,2130,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5615,cust2615,TRANSFER,2140,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5616,cust2616,TRANSFER,2150,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5617,cust2617,TRANSFER,2160,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5618,cust2618,TRANSFER,2170,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5619,cust2619,TRANSFER,2180,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5620,cust2620,TRANSFER,2190,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5621,cust2621,TRANSFER,2200,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5622,cust2622,TRANSFER,2210,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5623,cust2623,TRANSFER,2220,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5624,cust2624,TRANSFER,2230,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5625,cust2625,TRANSFER,2240,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5626,cust2626,TRANSFER,2250,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5627,cust2627,TRANSFER,2260,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5628,cust2628,TRANSFER,2270,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5629,cust2629,TRANSFER,2280,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5630,cust2630,TRANSFER,2290,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5631,cust2631,TRANSFER,2300,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5632,cust2632,TRANSFER,2310,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5633,cust2633,TRANSFER,2320,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5634,cust2634,TRANSFER,2330,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5635,cust2635,TRANSFER,2340,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5636,cust2636,TRANSFER,2350,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5637,cust2637,TRANSFER,2360,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5638,cust2638,TRANSFER,2370,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5639,cust2639,TRANSFER,2380,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5640,cust2640,TRANSFER,2390,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5641,cust2641,TRANSFER,2400,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5642,cust2642,TRANSFER,2410,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5643,cust2643,TRANSFER,2420,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5644,cust2644,TRANSFER,2430,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5645,cust2645,TRANSFER,2440,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5646,cust2646,TRANSFER,2450,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5647,cust2647,TRANSFER,2460,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5648,cust2648,TRANSFER,2470,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5649,cust2649,TRANSFER,2480,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5650,cust2650,TRANSFER,2490,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
tran1d5651,cust2651,TRANSFER,2500,INR,2024-01-15,ONLINE,IN,N,CORE_BANKING
