customer_id,customer_name,country,risk_rating,kyc_status,customer_type,onboarding_channel
cust674,Customer_74,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust675,Customer_75,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust676,Customer_76,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust677,Customer_77,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust678,Customer_78,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust679,Customer_79,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust680,Customer_80,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust681,Customer_81,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust682,Customer_82,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust683,Customer_83,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust684,Customer_84,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust685,Customer_85,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust686,Customer_86,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust687,Customer_87,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust688,Customer_88,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust689,Customer_89,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust690,Customer_90,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust691,Customer_91,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust692,Customer_92,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust693,Customer_93,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust694,Customer_94,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust695,Customer_95,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust696,Customer_96,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust697,Customer_97,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust698,Customer_98,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust699,Customer_99,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust700,Customer_100,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust701,Customer_1,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust702,Customer_2,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust703,Customer_3,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust704,Customer_4,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust705,Customer_5,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust706,Customer_6,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust707,Customer_7,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust708,Customer_8,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust709,Customer_9,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust710,Customer_10,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust711,Customer_11,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust712,Customer_12,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust713,Customer_13,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust714,Customer_14,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust715,Customer_15,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust716,Customer_16,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust717,Customer_17,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust718,Customer_18,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust719,Customer_19,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust720,Customer_20,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust721,Customer_21,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust722,Customer_22,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust723,Customer_23,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust724,Customer_24,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust725,Customer_25,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust726,Customer_26,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust727,Customer_27,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust728,Customer_28,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust729,Customer_29,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust730,Customer_30,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust731,Customer_31,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust732,Customer_32,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust733,Customer_33,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust734,Customer_34,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust735,Customer_35,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust736,Customer_36,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust737,Customer_37,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust738,Customer_38,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust739,Customer_39,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust740,Customer_40,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust741,Customer_41,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust742,Customer_42,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust743,Customer_43,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust744,Customer_44,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust745,Customer_45,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust746,Customer_46,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust747,Customer_47,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust748,Customer_48,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust749,Customer_49,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust750,Customer_50,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust751,Customer_51,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust752,Customer_52,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust753,Customer_53,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust754,Customer_54,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust755,Customer_55,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust756,Customer_56,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust757,Customer_57,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust758,Customer_58,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust759,Customer_59,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust760,Customer_60,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust761,Customer_61,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust762,Customer_62,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust763,Customer_63,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust764,Customer_64,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust765,Customer_65,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust766,Customer_66,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust767,Customer_67,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust768,Customer_68,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust769,Customer_69,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust770,Customer_70,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust771,Customer_71,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust772,Customer_72,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust773,Customer_73,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust774,Customer_74,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust775,Customer_75,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust776,Customer_76,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust777,Customer_77,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust778,Customer_78,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust779,Customer_79,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust780,Customer_80,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust781,Customer_81,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust782,Customer_82,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust783,Customer_83,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust784,Customer_84,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust785,Customer_85,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust786,Customer_86,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust787,Customer_87,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust788,Customer_88,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust789,Customer_89,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust790,Customer_90,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust791,Customer_91,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust792,Customer_92,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust793,Customer_93,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust794,Customer_94,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust795,Customer_95,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust796,Customer_96,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust797,Customer_97,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust798,Customer_98,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust799,Customer_99,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust800,Customer_100,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust801,Customer_1,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust802,Customer_2,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust803,Customer_3,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust804,Customer_4,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust805,Customer_5,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust806,Customer_6,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust807,Customer_7,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust808,Customer_8,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust809,Customer_9,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust810,Customer_10,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust811,Customer_11,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust812,Customer_12,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust813,Customer_13,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust814,Customer_14,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust815,Customer_15,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust816,Customer_16,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust817,Customer_17,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust818,Customer_18,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust819,Customer_19,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust820,Customer_20,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust821,Customer_21,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust822,Customer_22,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust823,Customer_23,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust824,Customer_24,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust825,Customer_25,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust826,Customer_26,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust827,Customer_27,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust828,Customer_28,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust829,Customer_29,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust830,Customer_30,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust831,Customer_31,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust832,Customer_32,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust833,Customer_33,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust834,Customer_34,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust835,Customer_35,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust836,Customer_36,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust837,Customer_37,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust838,Customer_38,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust839,Customer_39,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust840,Customer_40,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust841,Customer_41,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust842,Customer_42,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust843,Customer_43,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust844,Customer_44,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust845,Customer_45,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust846,Customer_46,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust847,Customer_47,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust848,Customer_48,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust849,Customer_49,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust850,Customer_50,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust851,Customer_51,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust852,Customer_52,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust853,Customer_53,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust854,Customer_54,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust855,Customer_55,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust856,Customer_56,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust857,Customer_57,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust858,Customer_58,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust859,Customer_59,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust860,Customer_60,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust861,Customer_61,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust862,Customer_62,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust863,Customer_63,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust864,Customer_64,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust865,Customer_65,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust866,Customer_66,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust867,Customer_67,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust868,Customer_68,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust869,Customer_69,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust870,Customer_70,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust871,Customer_71,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust872,Customer_72,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust873,Customer_73,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust874,Customer_74,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust875,Customer_75,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust876,Customer_76,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust877,Customer_77,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust878,Customer_78,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust879,Customer_79,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust880,Customer_80,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust881,Customer_81,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust882,Customer_82,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust883,Customer_83,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust884,Customer_84,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust885,Customer_85,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust886,Customer_86,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust887,Customer_87,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust888,Customer_88,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust889,Customer_89,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust890,Customer_90,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust891,Customer_91,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust892,Customer_92,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust893,Customer_93,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust894,Customer_94,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust895,Customer_95,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust896,Customer_96,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust897,Customer_97,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust898,Customer_98,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust899,Customer_99,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust900,Customer_100,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust901,Customer_1,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust902,Customer_2,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust903,Customer_3,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust904,Customer_4,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust905,Customer_5,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust906,Customer_6,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust907,Customer_7,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust908,Customer_8,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust909,Customer_9,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust910,Customer_10,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust911,Customer_11,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust912,Customer_12,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust913,Customer_13,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust914,Customer_14,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust915,Customer_15,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust916,Customer_16,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust917,Customer_17,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust918,Customer_18,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust919,Customer_19,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust920,Customer_20,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust921,Customer_21,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust922,Customer_22,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust923,Customer_23,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust924,Customer_24,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust925,Customer_25,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust926,Customer_26,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust927,Customer_27,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust928,Customer_28,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust929,Customer_29,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust930,Customer_30,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust931,Customer_31,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust932,Customer_32,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust933,Customer_33,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust934,Customer_34,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust935,Customer_35,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust936,Customer_36,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust937,Customer_37,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust938,Customer_38,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust939,Customer_39,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust940,Customer_40,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust941,Customer_41,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust942,Customer_42,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust943,Customer_43,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust944,Customer_44,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust945,Customer_45,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust946,Customer_46,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust947,Customer_47,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust948,Customer_48,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust949,Customer_49,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust950,Customer_50,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust951,Customer_51,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust952,Customer_52,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust953,Customer_53,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust954,Customer_54,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust955,Customer_55,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust956,Customer_56,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust957,Customer_57,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust958,Customer_58,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust959,Customer_59,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust960,Customer_60,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust961,Customer_61,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust962,Customer_62,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust963,Customer_63,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust964,Customer_64,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust965,Customer_65,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust966,Customer_66,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust967,Customer_67,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust968,Customer_68,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust969,Customer_69,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust970,Customer_70,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust971,Customer_71,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust972,Customer_72,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust973,Customer_73,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust974,Customer_74,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust975,Customer_75,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust976,Customer_76,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust977,Customer_77,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust978,Customer_78,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust979,Customer_79,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust980,Customer_80,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust981,Customer_81,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust982,Customer_82,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust983,Customer_83,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust984,Customer_84,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust985,Customer_85,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust986,Customer_86,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust987,Customer_87,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust988,Customer_88,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust989,Customer_89,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust990,Customer_90,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust991,Customer_91,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust992,Customer_92,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust993,Customer_93,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust994,Customer_94,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust995,Customer_95,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust996,Customer_96,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust997,Customer_97,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust998,Customer_98,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust999,Customer_99,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1000,Customer_100,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1001,Customer_1,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1002,Customer_2,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1003,Customer_3,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1004,Customer_4,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1005,Customer_5,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1006,Customer_6,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1007,Customer_7,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
cust1008,Customer_8,IN,HIGH,COMPLETED,INDIVIDUAL,BRANCH
cust1009,Customer_9,IN,LOW,COMPLETED,INDIVIDUAL,BRANCH
cust1010,Customer_10,IN,MEDIUM,COMPLETED,INDIVIDUAL,BRANCH
